CustomerKey,FirstName,LastName,BirthDate,MaritalStatus,Gender,YearlyIncome,TotalChildren,NumberChildrenAtHome,EnglishEducation,EnglishOccupation,HouseOwnerFlag,NumberCarsOwned
11309,Victoria,Lewis,1954-06-12,S,F,60000,2,0,High School,Professional,1,2
11310,Erin,Sanders,1953-07-09,S,F,70000,3,0,Graduate Degree,Management,1,2
11311,Gabrielle,Lopez,1953-08-24,S,F,70000,3,0,Graduate Degree,Management,0,2
11312,Sara,Richardson,1953-04-03,S,F,70000,3,0,Graduate Degree,Management,1,2
11313,Trevor,Jenkins,1953-02-27,S,M,70000,3,0,Graduate Degree,Management,1,2
11314,Mya,Flores,1953-12-21,S,F,70000,3,0,Graduate Degree,Management,0,2
11315,Hailey,Ward,1953-10-01,S,F,70000,3,0,Graduate Degree,Management,0,2
11316,Luke,Allen,1953-11-17,M,M,60000,3,0,Graduate Degree,Management,1,2
11317,Victoria,Russell,1952-09-17,S,F,40000,3,0,Partial College,Professional,0,2
11318,Jessica,Wilson,1952-10-26,S,F,40000,3,0,Partial College,Professional,0,2
11319,Jade,Bailey,1937-04-27,M,F,70000,4,0,Graduate Degree,Management,0,2
11320,Morgan,Hill,1937-06-26,M,F,80000,4,0,Graduate Degree,Management,1,2
11321,Terrance,Raman,1938-07-08,M,M,90000,5,0,Bachelors,Management,1,2
11322,Sydney,Garcia,1938-03-15,M,F,90000,5,0,Bachelors,Management,1,2
11323,Jose,Patterson,1938-06-20,S,M,120000,2,4,Graduate Degree,Management,1,3
11324,Zachary,Anderson,1939-05-14,M,M,90000,5,0,Bachelors,Management,1,2
11325,Elijah,Ross,1939-07-02,S,M,90000,5,0,Bachelors,Management,1,2
11326,Rafael,Xie,1939-06-26,M,M,130000,2,3,Bachelors,Management,1,4
11327,Jaime,Moreno,1940-03-04,M,M,90000,5,0,Bachelors,Management,1,2
11328,Julian,Griffin,1940-01-01,M,M,90000,5,0,Bachelors,Management,1,2
11329,Andy,Alvarez,1940-07-25,S,M,90000,5,0,Bachelors,Management,1,2
11330,Ryan,Thompson,1940-05-13,M,M,110000,2,4,Graduate Degree,Management,1,1
11331,Samantha,Jenkins,1968-07-06,M,F,90000,4,4,Partial College,Skilled Manual,1,2
11332,Deanna,Ramos,1962-10-04,S,F,10000,1,0,Graduate Degree,Manual,1,0
11333,Emily,Miller,1962-07-10,M,F,20000,1,0,Graduate Degree,Clerical,1,0
11334,Nicole,Brown,1961-03-22,M,F,10000,1,0,Bachelors,Manual,1,0
11335,Carla,Raman,1961-06-24,M,F,10000,1,0,Bachelors,Manual,1,0
11336,Shaun,Raji,1962-03-12,M,M,20000,1,0,Graduate Degree,Clerical,1,0
11337,Jerome,Romero,1961-09-21,M,M,10000,1,0,Bachelors,Manual,1,0
11338,Frank,Navarro,1961-08-10,M,M,20000,1,0,Graduate Degree,Clerical,1,0
11339,Dennis,She,1961-07-08,S,M,20000,1,0,Graduate Degree,Clerical,1,0
11340,Melody,Munoz,1936-04-06,M,F,10000,1,0,Graduate Degree,Clerical,1,0
11341,Randy,Zeng,1936-08-21,M,M,20000,1,0,Graduate Degree,Clerical,1,0
11342,Marshall,Wang,1962-03-11,M,M,30000,5,0,Graduate Degree,Clerical,1,0
11343,Arthur,Carlson,1958-09-13,M,M,10000,1,0,Bachelors,Manual,1,0
11344,Jessie,Jimenez,1957-07-24,M,F,10000,1,0,Partial College,Manual,1,0
11345,Robin,Ramos,1957-03-12,S,F,10000,1,0,Partial College,Manual,1,0
11346,Deanna,Gutierrez,1955-05-22,S,F,10000,2,0,Partial College,Manual,1,1
11347,Roy,Navarro,1955-12-23,M,M,10000,2,0,Partial College,Manual,1,1
11348,Shawn,Rai,1955-09-22,M,M,10000,2,0,Partial College,Manual,1,1
11349,Mindy,Luo,1954-09-03,M,F,10000,2,0,Partial College,Manual,1,1
11350,Cara,Zhou,1937-01-14,M,F,30000,1,0,Graduate Degree,Clerical,1,0
11351,Anne,Ramos,1939-04-06,S,F,20000,1,0,Bachelors,Clerical,1,0
11352,Raymond,Rodriguez,1940-03-07,M,M,10000,2,0,Partial College,Manual,1,1
11353,Carrie,Ortega,1941-06-11,S,F,30000,1,0,Bachelors,Clerical,1,0
11354,Deanna,Suarez,1942-02-23,M,F,20000,1,0,Partial College,Manual,1,0
11355,Roberto,Gutierrez,1942-12-28,M,M,40000,1,0,Graduate Degree,Clerical,1,0
11356,Terrence,Carson,1980-05-27,S,M,10000,0,0,Partial College,Manual,0,1
11357,Ramon,Ye,1979-03-23,S,M,10000,0,0,Partial College,Manual,0,1
11358,Cynthia,Malhotra,1978-11-11,S,F,10000,0,0,Partial College,Manual,0,1
11359,Jarrod,Prasad,1978-09-04,S,M,10000,0,0,Partial College,Manual,0,1
11360,Tyrone,Serrano,1978-08-02,S,M,10000,0,0,Partial College,Manual,1,1
11361,Cindy,Ramos,1977-04-28,M,F,10000,0,0,High School,Manual,1,2
11362,Damien,Shan,1977-11-11,M,M,10000,0,0,High School,Manual,0,2
11363,Julian,Ross,1977-10-20,S,M,10000,0,0,High School,Manual,0,2
11364,Jennifer,Collins,1979-09-23,S,F,10000,1,1,High School,Manual,0,0
11365,Brittney,Sun,1979-06-09,S,F,10000,1,1,High School,Manual,0,0
11366,Virginia,Patel,1979-10-25,M,F,20000,0,0,Bachelors,Clerical,1,0
11367,Calvin,Nara,1979-02-22,M,M,20000,0,0,Bachelors,Clerical,1,0
11368,Edward,Miller,1978-11-25,S,M,10000,1,1,High School,Manual,0,0
11369,Ashlee,Tang,1978-08-04,M,F,20000,0,0,Bachelors,Clerical,0,0
11370,Alicia,Xu,1978-04-01,M,F,20000,0,0,Bachelors,Clerical,1,0
11371,Lacey,Jai,1978-05-27,M,F,20000,0,0,Bachelors,Clerical,1,0
11372,Wendy,Romero,1978-05-15,S,F,20000,0,0,Bachelors,Clerical,1,0
11373,Carly,Luo,1943-09-20,M,F,30000,1,0,Bachelors,Clerical,1,0
11374,Jimmy,Ortega,1943-06-28,S,M,30000,1,0,Bachelors,Clerical,1,0
11375,Francisco,Martinez,1943-05-09,M,M,30000,1,0,Bachelors,Clerical,1,0
11376,Lance,Vazquez,1943-06-10,S,M,40000,1,0,Graduate Degree,Clerical,1,0
11377,David,Robinett,1961-02-23,M,M,30000,4,0,Graduate Degree,Clerical,1,0
11378,Shannon,Liang,1960-05-22,S,F,10000,1,1,High School,Manual,0,1
11379,Gary,Vazquez,1959-11-18,M,M,10000,1,1,High School,Manual,1,1
11380,Mitchell,Kumar,1959-03-02,S,M,20000,2,0,Partial College,Manual,1,1
11381,Meredith,Raman,1959-08-22,M,F,20000,2,0,Partial College,Manual,1,1
11382,Edward,Patterson,1958-01-19,M,M,20000,2,0,Partial College,Manual,1,1
11383,Marie,Gill,1960-08-28,M,F,30000,3,0,Graduate Degree,Clerical,1,0
11384,Tiffany,Wang,1960-10-16,M,F,30000,3,0,Bachelors,Clerical,1,0
11385,Miguel,Allen,1960-08-11,S,M,30000,3,0,Bachelors,Clerical,1,0
11386,Jaclyn,Cai,1960-11-05,M,F,30000,3,0,Bachelors,Clerical,1,0
11387,Megan,Ramirez,1959-06-02,S,F,40000,3,0,Graduate Degree,Clerical,1,0
11388,Joseph,Martin,1959-07-24,M,M,40000,3,0,Graduate Degree,Clerical,1,0
11389,Karl,Shan,1970-04-24,S,M,10000,1,1,High School,Manual,0,1
11390,Christine,Raji,1970-10-19,S,F,10000,1,1,High School,Manual,0,1
11391,Lindsay,Xie,1970-12-27,S,F,10000,2,2,High School,Manual,1,0
11392,Willie,Zhao,1970-02-07,S,M,10000,2,2,High School,Manual,1,0
11393,Kurt,Pal,1969-01-17,S,M,10000,2,2,High School,Manual,1,0
11394,George,McDonald,1969-10-23,S,M,10000,2,2,High School,Manual,1,0
11395,Beth,Gutierrez,1970-10-18,S,F,30000,0,0,Bachelors,Clerical,1,0
11396,Ian,Lopez,1969-10-05,M,M,10000,2,2,High School,Manual,0,1
11397,Latoya,Shan,1969-06-04,S,F,20000,0,0,Partial College,Manual,0,1
11398,Colin,Nath,1969-09-09,S,M,30000,0,0,Bachelors,Clerical,1,0
11399,Brenda,Mehta,1969-08-04,S,F,30000,1,0,Bachelors,Clerical,1,0
11400,Franklin,Raji,1969-04-19,S,M,40000,0,0,Graduate Degree,Clerical,1,0
11401,Linda,Navarro,1969-08-26,M,F,40000,0,0,Graduate Degree,Clerical,1,0
11402,Kelli,Cai,1969-11-20,M,F,40000,0,0,Graduate Degree,Clerical,1,0
11403,Nancy,Schmidt,1969-01-09,S,F,40000,0,0,Graduate Degree,Clerical,1,0
11404,Megan,Taylor,1952-01-01,S,F,10000,3,0,Partial College,Manual,0,2
11405,Bonnie,Goel,1952-02-17,S,F,10000,3,0,Partial College,Manual,0,2
11406,Latoya,Xu,1952-07-03,M,F,20000,2,0,Partial College,Manual,1,1
11407,Mario,She,1952-04-02,M,M,20000,2,0,Partial College,Manual,1,1
11408,Darren,Gill,1953-05-14,M,M,10000,2,1,High School,Manual,0,2
11409,Jacqueline,Hayes,1968-03-05,S,F,10000,2,2,High School,Manual,1,1
11410,Maurice,Goel,1968-08-25,M,M,20000,1,1,Partial College,Manual,1,0
11411,Devin,Ross,1954-02-12,M,M,80000,3,2,Partial College,Professional,0,1
11412,Sydney,Bryant,1954-04-09,S,F,80000,4,2,Partial College,Professional,1,1
11413,Megan,Stewart,1954-04-15,M,F,80000,4,2,Partial College,Professional,0,1
11414,Ian,Richardson,1954-03-18,S,M,80000,4,2,Partial College,Professional,1,1
11415,Randy,She,1944-06-05,S,M,90000,5,0,Partial College,Professional,0,2
11416,Katrina,Becker,1945-03-19,M,F,60000,3,1,Partial High School,Skilled Manual,1,4
11417,Lacey,Zheng,1945-02-26,M,F,70000,5,1,High School,Professional,1,2
11418,Rafael,Hu,1945-02-09,S,M,90000,5,0,Partial College,Professional,0,2
11419,Kyle,Scott,1945-02-18,M,M,150000,3,4,Graduate Degree,Management,1,4
11420,Jordan,Turner,1946-07-12,M,M,100000,2,3,Bachelors,Management,1,4
11421,Amy,Sun,1946-07-19,M,F,110000,3,4,Bachelors,Management,1,4
11422,Dustin,Deng,1946-09-01,M,M,170000,4,4,Bachelors,Management,1,3
11423,Jasmine,Stewart,1954-11-05,M,F,80000,4,2,Partial College,Professional,0,1
11424,Pamela,Garcia,1953-12-07,M,F,80000,4,2,Partial College,Professional,1,2
11425,Ariana,Gray,1954-08-06,M,F,90000,4,2,High School,Professional,1,2
11426,Kristopher,Mehta,1953-10-02,M,M,110000,3,4,Bachelors,Management,1,4
11427,Desiree,Dominguez,1953-12-18,M,F,110000,2,5,Partial College,Professional,1,2
11428,Deanna,Perez,1953-08-22,S,F,120000,2,5,Bachelors,Management,1,2
11429,Marco,Lopez,1952-07-16,M,M,80000,4,1,Partial College,Professional,1,2
11430,Casey,Yuan,1952-03-24,M,F,90000,4,1,High School,Professional,1,2
11431,Bryant,Garcia,1952-10-27,M,M,110000,4,5,Partial College,Professional,1,2
11432,Dominique,Prasad,1951-09-11,M,F,80000,4,2,High School,Professional,1,2
11433,Maurice,Shan,1951-09-02,M,M,80000,5,2,High School,Professional,0,2
11434,Andre,Lopez,1951-05-06,M,M,170000,5,5,Partial College,Professional,1,4
11435,Robin,Romero,1950-03-06,S,F,100000,3,4,Partial College,Management,1,4
11436,Taylor,Cox,1950-09-18,M,F,160000,3,5,Partial College,Management,0,4
11437,Alfredo,Moreno,1949-12-17,M,M,90000,4,1,High School,Management,1,3
11438,Jenny,Nara,1949-10-14,M,F,130000,4,5,High School,Management,1,4
11439,Janet,Munoz,1948-05-17,M,F,90000,4,1,High School,Management,0,3
11440,Sergio,Weber,1947-09-27,M,M,80000,5,0,Partial High School,Skilled Manual,0,2
11441,Erika,Gomez,1947-06-12,M,F,90000,5,0,Partial High School,Skilled Manual,0,2
11442,Joseph,Harris,1947-11-14,M,M,90000,5,0,Partial High School,Skilled Manual,1,2
11443,Grace,Griffin,1976-05-22,S,F,60000,0,0,Bachelors,Professional,0,4
11444,Tina,Mehta,1976-04-28,M,F,70000,0,0,Bachelors,Professional,1,3
11445,Kari,Kim,1974-07-21,S,F,70000,0,0,Bachelors,Professional,0,3
11446,Bethany,Chander,1974-08-12,S,F,70000,0,0,Bachelors,Professional,0,3
11447,Jennifer,Roberts,1974-08-16,M,F,70000,0,0,Bachelors,Professional,1,4
11448,Kyle,Patterson,1975-04-28,S,M,80000,0,0,Bachelors,Professional,1,3
11449,Alvin,Hu,1975-02-02,M,M,80000,0,0,Bachelors,Professional,1,3
11450,Brett,Mehta,1975-11-12,S,M,130000,4,5,High School,Management,1,4
11451,Ruben,Munoz,1974-11-09,S,M,70000,0,0,Bachelors,Professional,0,4
11452,Erika,Rubio,1973-11-05,S,F,80000,0,0,Bachelors,Professional,0,3
11453,Stanley,Malhotra,1973-08-21,S,M,80000,0,0,Bachelors,Professional,0,3
11454,Melinda,Navarro,1974-04-22,S,F,80000,0,0,Bachelors,Professional,0,3
11455,Ross,Sanz,1974-04-21,M,M,100000,0,5,High School,Management,1,2
11456,Jon,Gao,1974-07-08,M,M,120000,5,5,Partial High School,Professional,1,4
11457,Jaime,Gutierrez,1973-05-21,M,F,90000,0,0,Bachelors,Professional,1,3
11458,Bianca,Liu,1973-04-05,M,F,100000,0,5,High School,Management,1,2
11459,Tasha,Deng,1972-10-13,S,F,80000,0,0,Bachelors,Professional,0,3
11460,Melvin,Chande,1972-10-07,S,M,90000,0,0,Bachelors,Professional,0,3
11461,Victor,Jimenez,1972-03-25,S,M,90000,0,0,Bachelors,Professional,0,3
11462,Laura,Lin,1972-01-19,M,F,110000,0,5,High School,Management,1,4
11463,Alisha,Beck,1972-03-12,M,F,110000,0,5,High School,Management,0,4
11464,Alejandro,Huang,1971-11-16,M,M,90000,0,0,Bachelors,Professional,1,4
11465,Louis,Luo,1971-02-19,M,M,90000,0,0,Bachelors,Professional,0,4
11466,Grant,Tang,1971-08-03,M,M,150000,0,5,Partial High School,Management,1,4
11467,Arturo,Zheng,1969-10-07,M,M,170000,1,5,Graduate Degree,Management,1,4
11468,Jaclyn,Andersen,1975-06-18,M,F,40000,1,1,Bachelors,Skilled Manual,1,0
11469,Edwin,Raji,1973-04-16,S,M,10000,0,0,Partial High School,Manual,0,2
11470,Jay,Suarez,1973-09-25,S,M,20000,0,0,Partial High School,Manual,0,2
11471,Latasha,Suarez,1973-09-25,S,F,30000,0,0,Partial College,Clerical,1,1
11472,Kenneth,Kumar,1963-04-03,S,M,60000,3,2,Bachelors,Professional,1,2
11473,Grace,Henderson,1980-08-02,S,F,20000,0,0,Partial High School,Manual,0,2
11474,Melvin,Xu,1980-02-22,S,M,20000,0,0,Partial High School,Manual,1,2
11475,Cesar,Subram,1978-10-09,S,M,30000,0,0,High School,Manual,0,1
11476,Erika,Navarro,1974-11-17,M,F,40000,1,1,Bachelors,Skilled Manual,1,0
11477,Tristan,Hughes,1973-06-25,S,M,30000,0,0,High School,Manual,0,1
11478,Billy,Hernandez,1973-02-25,S,M,30000,0,0,High School,Manual,0,1
11479,Darryl,Wu,1973-04-22,M,M,40000,1,1,Bachelors,Skilled Manual,1,0
11480,Colleen,Ma,1973-03-11,M,F,40000,1,1,Bachelors,Skilled Manual,1,0
11481,Erica,Hu,1973-05-23,M,F,40000,1,1,Bachelors,Skilled Manual,1,0
11482,Adrienne,Torres,1972-07-19,S,F,30000,0,0,High School,Manual,0,1
11483,Calvin,Chande,1972-05-22,M,M,40000,1,1,Bachelors,Skilled Manual,1,1
11484,Erick,Sai,1972-03-06,S,M,40000,2,2,Partial College,Clerical,1,0
11485,Donald,Chandra,1972-08-07,M,M,40000,2,2,Partial College,Clerical,0,0
11486,Ariana,Rogers,1971-05-25,S,F,10000,0,0,Partial High School,Manual,1,2
11487,Morgan,Jones,1971-07-09,S,F,10000,0,0,Partial High School,Manual,0,2
11488,Jermaine,Lopez,1971-09-21,S,M,20000,0,0,Partial High School,Manual,1,2
11489,Deborah,Goel,1971-03-07,S,F,20000,0,0,Partial High School,Manual,0,2
11490,Danny,Rubio,1971-01-06,S,M,20000,0,0,Partial High School,Manual,0,2
11491,Andre,Perez,1971-04-06,M,M,20000,0,0,Partial High School,Manual,0,2
11492,Terrence,Chander,1971-11-19,S,M,30000,0,0,High School,Manual,0,1
11493,Dawn,Wu,1970-12-02,S,F,40000,2,2,Partial College,Clerical,1,0
11494,Jimmy,Gutierrez,1970-07-28,S,M,40000,2,2,Partial College,Clerical,1,0
11495,Francis,Jimenez,1971-09-04,S,M,40000,2,2,Partial College,Clerical,1,1
11496,Gary,Ortega,1970-10-17,S,M,40000,2,2,Partial College,Clerical,1,2
11497,Katrina,Nath,1970-11-26,S,F,40000,2,2,Partial College,Clerical,1,2
11498,Arturo,Sun,1974-01-15,S,M,40000,3,3,Partial College,Clerical,1,2
11499,Pedro,Vance,1974-11-14,S,M,40000,3,3,Partial College,Clerical,1,2
11500,Sarah,Simmons,1974-09-18,S,F,40000,0,0,Graduate Degree,Skilled Manual,1,0
11501,Brandy,Chandra,1975-07-07,S,F,40000,3,3,Partial College,Clerical,1,2
11502,Jared,Peterson,1975-03-07,S,M,40000,4,4,Partial College,Clerical,1,1
11503,Dennis,Wu,1930-10-13,M,M,50000,1,0,Graduate Degree,Skilled Manual,1,0
11504,Jordan,Baker,1931-04-20,M,F,40000,1,0,Bachelors,Skilled Manual,1,1
11505,Jasmine,Powell,1966-07-07,S,F,60000,0,0,Graduate Degree,Skilled Manual,1,0
11506,Nicholas,Brown,1966-05-17,S,M,60000,0,0,Graduate Degree,Skilled Manual,0,0
11507,Isabella,Russell,1966-11-20,S,F,60000,0,0,Graduate Degree,Skilled Manual,1,0
11508,Elizabeth,Wilson,1966-07-07,S,F,60000,0,0,Graduate Degree,Skilled Manual,1,0
11509,Roger,Harui,1953-07-26,M,F,30000,1,0,Bachelors,Skilled Manual,1,1
11510,Seth,Roberts,1953-07-13,M,M,30000,1,0,Bachelors,Skilled Manual,1,1
11511,Caleb,Perry,1953-06-14,M,M,30000,1,0,Bachelors,Skilled Manual,1,1
11512,Natalie,Campbell,1954-08-13,S,F,20000,3,0,Partial High School,Manual,1,2
11513,Alyssa,Howard,1954-09-27,S,F,20000,3,0,Partial High School,Manual,0,2
11514,Dalton,Diaz,1954-04-20,M,M,30000,1,0,High School,Clerical,1,1
11515,Shannon,Huang,1954-02-25,M,F,30000,1,0,High School,Clerical,1,1
11516,Mya,Gonzales,1954-10-21,M,F,30000,1,0,High School,Clerical,1,1
11517,Katherine,Bryant,1954-06-20,M,F,40000,1,0,Partial College,Clerical,1,1
11518,Edward,Washington,1955-05-10,M,M,40000,1,0,Partial College,Clerical,1,1
11519,Jerome,Navarro,1955-03-17,M,M,40000,1,0,Partial College,Clerical,1,1
11520,Jada,Morgan,1955-04-11,M,F,40000,1,0,Partial College,Clerical,1,1
11521,Ariana,Peterson,1955-12-09,M,F,40000,1,0,Partial College,Clerical,1,1
11522,Christian,Hughes,1955-12-23,M,M,80000,5,0,Graduate Degree,Skilled Manual,1,0
11523,Lucas,Taylor,1956-08-10,M,M,40000,1,0,Partial College,Clerical,1,1
11524,Alyssa,Jackson,1956-01-23,M,F,40000,1,0,Partial College,Clerical,1,1
11525,Ariana,Cook,1956-01-09,M,F,40000,1,0,Partial College,Clerical,1,1
11526,Katherine,Diaz,1956-08-06,M,F,40000,1,0,Partial College,Clerical,1,1
11527,Jenna,Green,1956-06-04,M,F,40000,1,0,Partial College,Clerical,1,1
11528,Joan,Washington,1957-08-19,M,F,40000,1,0,Partial College,Clerical,1,1
11529,Austin,Bryant,1957-11-16,M,M,40000,1,0,Partial College,Clerical,1,1
11530,Andrew,Martinez,1957-07-26,M,M,40000,1,0,Partial College,Clerical,1,1
11531,Nina,Yuan,1957-01-07,M,F,40000,1,0,Partial College,Clerical,1,1
11532,Lauren,Miller,1957-02-26,M,F,40000,1,0,Partial College,Clerical,1,1
11533,Ebony,Gill,1957-07-21,M,F,40000,1,0,Partial College,Clerical,1,1
11534,Cameron,Lewis,1958-11-13,S,M,60000,4,0,Graduate Degree,Skilled Manual,1,0
11535,Devin,Nelson,1958-07-03,M,M,60000,4,0,Graduate Degree,Skilled Manual,1,0
11536,Logan,Chow,1958-04-17,M,M,60000,4,0,Graduate Degree,Skilled Manual,1,0
11537,Dakota,Ross,1958-03-24,M,M,60000,4,0,Graduate Degree,Skilled Manual,1,0
11538,Nicole,Taylor,1959-08-28,S,F,60000,4,0,Graduate Degree,Skilled Manual,0,0
11539,Justin,Washington,1959-08-22,M,M,60000,4,0,Graduate Degree,Skilled Manual,1,0
11540,Alberto,Navarro,1959-01-28,S,M,60000,4,0,Graduate Degree,Skilled Manual,1,0
11541,Aidan,Ross,1959-04-12,S,M,60000,4,0,Graduate Degree,Skilled Manual,0,0
11542,Alejandro,Tang,1968-09-10,S,M,20000,1,1,Partial College,Manual,0,0
11543,Sheena,Chande,1968-02-17,M,F,20000,1,1,Partial College,Manual,1,1
11544,Joel,Garcia,1968-05-07,M,M,30000,1,0,Bachelors,Clerical,1,0
11545,Reginald,Dominguez,1968-03-25,M,M,30000,1,0,Bachelors,Clerical,1,0
11546,Christine,Chande,1968-03-14,M,F,30000,1,1,Bachelors,Clerical,1,0
11547,Cindy,Sai,1968-03-08,M,F,40000,0,0,Graduate Degree,Clerical,1,0
11548,Raymond,Sanchez,1968-10-12,S,M,40000,0,0,Graduate Degree,Clerical,1,0
11549,Crystal,Liang,1968-09-06,M,F,40000,0,0,Bachelors,Clerical,1,0
11550,Deb,Torres,1968-08-08,S,F,40000,0,0,Bachelors,Clerical,1,0
11551,Shannon,Alvarez,1967-05-25,S,M,10000,3,3,High School,Manual,1,1
11552,Eddie,Rubio,1967-05-27,S,M,20000,1,1,Partial College,Manual,0,1
11553,Sharon,Luo,1967-09-09,M,F,20000,1,1,Partial College,Manual,1,1
11554,Sydney,Simmons,1926-09-28,S,F,10000,4,0,High School,Manual,1,2
11555,Alexandria,Henderson,1926-07-08,M,F,40000,1,0,Bachelors,Clerical,1,0
11556,Lucas,Evans,1967-05-14,M,M,20000,1,1,Partial College,Manual,1,1
11557,Felicia,Ramos,1967-01-15,S,F,30000,1,1,Bachelors,Clerical,0,0
11558,Ivan,Malhotra,1967-08-22,S,M,30000,1,1,Bachelors,Clerical,0,0
11559,Frederick,Subram,1967-12-16,S,M,30000,1,1,Bachelors,Clerical,0,1
11560,Whitney,Srini,1967-08-13,S,F,30000,1,1,Bachelors,Clerical,0,1
11561,Briana,Dominguez,1966-07-24,S,F,10000,5,5,Partial High School,Manual,1,2
11562,Jarrod,Gonzalez,1966-04-19,M,M,20000,1,1,High School,Manual,1,1
11563,Cesar,Srini,1966-02-01,S,M,20000,1,1,High School,Manual,0,1
11564,Jorge,Liang,1966-07-12,S,M,20000,1,1,High School,Manual,0,2
11565,Erik,Diaz,1966-07-02,S,M,20000,2,2,High School,Manual,1,0
11566,April,Shan,1967-09-02,M,F,40000,0,0,Bachelors,Clerical,1,0
11567,Carla,Perez,1967-09-23,M,F,40000,0,0,Bachelors,Clerical,1,0
11568,Alexia,Foster,1966-10-23,S,F,20000,2,2,High School,Manual,1,0
11569,Troy,Malhotra,1966-05-10,M,M,30000,1,1,Bachelors,Clerical,1,1
11570,Kristin,Andersen,1966-01-22,M,F,30000,1,1,Bachelors,Skilled Manual,1,2
11571,Joel,Sai,1966-05-18,M,M,30000,1,1,Bachelors,Skilled Manual,1,2
11572,Billy,Moreno,1966-03-15,M,M,30000,1,1,Bachelors,Skilled Manual,1,2
11573,Meagan,Subram,1965-11-15,S,F,20000,2,2,High School,Manual,1,1
11574,Karla,Luo,1965-07-17,S,F,20000,2,2,High School,Manual,1,1
11575,Jackson,Campbell,1965-04-21,S,M,20000,2,2,High School,Manual,1,2
11576,Micah,Zhu,1965-02-10,M,M,30000,1,1,Bachelors,Skilled Manual,1,2
11577,Janet,Serrano,1965-10-22,M,F,30000,1,1,Bachelors,Skilled Manual,1,2
11578,Trisha,Huang,1964-11-08,S,F,10000,3,2,Partial High School,Manual,1,2
11579,Clayton,Beck,1964-08-20,S,M,20000,3,3,High School,Manual,1,1
11580,Melvin,Raje,1933-09-12,M,M,30000,1,0,Bachelors,Skilled Manual,1,1
11581,Cindy,Jordan,1966-09-04,M,F,40000,0,0,Bachelors,Professional,1,0
11582,Claudia,Ma,1963-04-13,S,F,30000,2,2,Partial College,Clerical,1,0
11583,Karla,Xu,1965-09-26,S,F,30000,2,2,Partial College,Clerical,1,0
11584,Devin,Carter,1965-11-22,M,M,40000,1,0,Bachelors,Skilled Manual,1,0
11585,Kari,Perez,1965-03-08,M,F,40000,1,0,Bachelors,Skilled Manual,1,0
11586,Alberto,Romero,1965-12-15,M,M,40000,1,0,Bachelors,Skilled Manual,1,0
11587,Kevin,Bryant,1964-10-21,S,M,30000,2,2,Partial College,Clerical,1,2
11588,Candace,Mehta,1964-07-14,M,F,30000,2,2,Partial College,Clerical,0,2
11589,Ebony,Malhotra,1964-05-04,M,F,40000,1,0,Bachelors,Skilled Manual,1,0
11590,Erika,Diaz,1963-10-18,S,F,30000,2,2,Partial College,Clerical,1,2
11591,Stacey,Lu,1963-05-16,S,F,30000,3,3,Partial College,Clerical,1,0
11592,Darrell,Raji,1978-09-04,S,M,20000,0,0,High School,Manual,0,1
11593,Armando,Moreno,1977-03-25,S,M,20000,0,0,High School,Manual,1,1
11594,Corey,Goel,1979-11-04,S,M,20000,4,4,High School,Manual,1,2
11595,Sebastian,Howard,1979-07-02,S,M,20000,5,5,High School,Manual,1,3
11596,Roger,Raje,1963-09-03,M,M,40000,1,0,Bachelors,Skilled Manual,1,0
11597,Janelle,Chandra,1978-02-06,S,F,30000,3,3,Partial College,Clerical,1,2
11598,Meredith,Ruiz,1978-07-02,S,F,30000,3,3,Partial College,Clerical,1,3
11599,Melody,Diaz,1977-09-16,S,F,20000,0,0,High School,Manual,0,1
11600,Linda,Rubio,1977-04-07,S,F,30000,0,0,Partial College,Clerical,0,1
11601,Ivan,Raman,1977-08-21,S,M,30000,0,0,Partial College,Clerical,1,1
11602,Larry,Gill,1977-04-13,S,M,30000,0,0,Partial College,Clerical,0,1
11603,Geoffrey,Gonzalez,1977-02-06,S,M,30000,0,0,Partial College,Clerical,0,1
11604,Edgar,Sanchez,1977-06-03,S,M,30000,0,0,Partial College,Clerical,1,1
11605,Heidi,Subram,1976-11-20,S,F,20000,0,0,High School,Manual,0,1
11606,Melody,Ramos,1975-02-03,S,F,10000,0,0,Partial High School,Manual,0,2
11607,Clinton,Moreno,1975-05-09,S,M,20000,0,0,High School,Manual,1,1
